"","Color_label_source","Subject","Chain","Generation","Condition","Confidence","Color_label_matched","Language.x","Age.x","Gender.x","Language_spoken.x","rt","Condition_label.x","Lightness_source","Lighness_matched","Saturation_source","Saturation_matched","Hue_source","Hue_matched","Unique_hue","Seed","Dif","RHAD","Error_rate_hue","Error_rate_sat","Condition_label.y","basic_colors","creative_name","Language.y","Hue_color_to_name","Saturation_color_to_name","Lightness_color_to_name","Vision_impairments","Age.y","Gender.y","Language_spoken.y","Participated_before"
"278","seed havblå","ey6l","4",6,"2",0,"seed ocean blue","Danish","27","male","dansk",116870,"Naming transmission",50,50,55,66,184,189,193.6,179.34,4.59999999999999,32.258064516129,5,11,"Naming transmission","blue","drømmehav","Danish",189,66,50,"no","27","male","dansk","no"
"279","seed havblå","eyxs","2",11,"1",5,"seed ocean blue","Danish","25","female","dansk",10304,"Pure transmission",50,50,73,78,181,183,193.6,179.34,10.6,74.3338008415147,2,5,"Pure transmission","blue","cyan","Danish",183,78,50,"no","25","female","dansk","no"
"280","seed havblå","f4z3","3",6,"2",5,"seed ocean blue","Danish","20","female","dansk",38036,"Naming transmission",50,50,58,58,183,182,193.6,179.34,11.6,81.3464235624124,1,0,"Naming transmission","blue","tyrkis","Danish",182,58,50,"no","20","female","dansk","no"
"281","seed havblå","f7xg","4",2,"2",2,"seed ocean blue","Danish","54","female","Dansk",165839,"Naming transmission",50,50,88,72,184,185,193.6,179.34,8.59999999999999,60.3085553997195,1,16,"Naming transmission","blue","turkis","Danish",185,72,50,"no","54","female","Dansk","no"
"282","seed havblå","fal4","1",1,"1",4,"seed ocean blue","Danish","28","male","ita",9620,"Pure transmission",50,50,59,76,182,180,193.6,179.34,13.6,95.3716690042076,2,17,"Pure transmission","blue","aquamarine","Danish",180,76,50,"no","28","male","ita","no"
"283","seed havblå","fvdv","5",2,"1",4,"seed ocean blue","Danish","44","female","Danskogengelsk",13579,"Pure transmission",50,50,73,68,185,182,193.6,179.34,11.6,81.3464235624124,3,5,"Pure transmission","blue","Holiday Lightness","Danish",182,68,50,"no","44","female","Danskogengelsk","no"
"284","seed havblå","g3nb","1",9,"1",5,"seed ocean blue","Danish","23","female","Dansk",17991,"Pure transmission",50,50,69,60,180,181,193.6,179.34,12.6,88.35904628331,1,9,"Pure transmission","blue","turkis","Danish",181,60,50,"no","23","female","Dansk","no"
"285","seed havblå","g72t","4",11,"2",5,"seed ocean blue","Danish","22","male","Dansk",28482,"Naming transmission",50,50,69,73,185,184,193.6,179.34,9.59999999999999,67.3211781206171,1,4,"Naming transmission","blue","Azur","Danish",184,73,50,"no","22","male","Dansk","no"
"286","seed havblå","g7r4","0",14,"2",5,"seed ocean blue","Danish","24","male","Engelsk",10844,"Naming transmission",50,50,57,54,189,187,193.6,179.34,6.59999999999999,46.2833099579243,2,3,"Naming transmission","blue","turkise ","Danish",187,54,50,"no","24","male","Engelsk","no"
"287","seed havblå","gvon","4",1,"1",4,"seed ocean blue","Danish","25","male","Dansk",18448,"Pure transmission",50,50,55,53,181,180,193.6,179.34,13.6,95.3716690042076,1,2,"Pure transmission","blue","cyan","Danish",180,53,50,"no","25","male","Dansk","no"
"288","seed havblå","h8m1","4",8,"1",3,"seed ocean blue","Danish","51","male","dansk",57114,"Pure transmission",50,50,67,59,180,179,193.6,179.34,14.6,102.384291725105,1,8,"Pure transmission","blue","tyrkis","Danish",179,59,50,"no","51","male","dansk","no"
"289","seed havblå","hfpw","2",1,"2",3,"seed ocean blue","Danish","19","female","Dansk",34511,"Naming transmission",50,50,51,65,177,176,193.6,179.34,17.6,123.422159887798,1,14,"Naming transmission","blue","Tyrkis","Danish",176,65,50,"no","19","female","Dansk","no"
"290","seed havblå","ho7n","1",12,"2",2,"seed ocean blue","Danish","22","male","Dansk",61949,"Naming transmission",50,50,77,53,178,169,193.6,179.34,24.6,172.510518934081,9,24,"Naming transmission","blue","Turkis","Danish",169,53,50,"no","22","male","Dansk","no"
"291","seed havblå","hqlg","1",0,"2",4,"seed ocean blue","Danish","21","male","Dansk",18788,"Naming transmission",50,50,60,57,179.34,178,193.6,179.34,15.6,109.396914446003,1.34,3,"Naming transmission","blue","blå","Danish",178,57,50,"no","21","male","Dansk","no"
"292","seed havblå","ht80","3",7,"1",0,"seed ocean blue","Danish","20","female","Hollandsk",17914,"Pure transmission",50,50,37,24,180,182,193.6,179.34,11.6,81.3464235624124,2,13,"Pure transmission","blue","Grålig turkis","Danish",182,24,50,"no","20","female","Hollandsk","no"
"293","seed havblå","j3tr","3",4,"1",4,"seed ocean blue","Danish","46","female","dansk",47095,"Pure transmission",50,50,52,28,182,180,193.6,179.34,13.6,95.3716690042076,2,24,"Pure transmission","none","petrol","Danish",180,28,50,"no","46","female","dansk","no"
"294","seed havblå","jer4","3",8,"2",6,"seed ocean blue","Danish","29","female","NederlandskDansk",10347,"Naming transmission",50,50,57,63,181,180,193.6,179.34,13.6,95.3716690042076,1,6,"Naming transmission","blue","pool blå","Danish",180,63,50,"no","29","female","NederlandskDansk","no"
"295","seed havblå","jgqp","3",7,"2",5,"seed ocean blue","Danish","22","female","Dansk",17092,"Naming transmission",50,50,58,57,182,181,193.6,179.34,12.6,88.35904628331,1,1,"Naming transmission","blue","Turkis","Danish",181,57,50,"no","22","female","Dansk","no"
"296","seed havblå","jwe2","3",5,"2",6,"seed ocean blue","Danish","23","female","dansk",11287,"Naming transmission",50,50,49,58,180,183,193.6,179.34,10.6,74.3338008415147,3,9,"Naming transmission","blue","turkis","Danish",183,58,50,"no","23","female","dansk","no"
"297","seed havblå","jy2r","3",3,"1",3,"seed ocean blue","Danish","22","female","Dansk",15025,"Pure transmission",50,50,59,52,182,182,193.6,179.34,11.6,81.3464235624124,0,7,"Pure transmission","blue","blå","Danish",182,52,50,"no","22","female","Dansk","no"
"298","seed havblå","k7ac","4",7,"2",4,"seed ocean blue","Danish","23","female","Dansk",14112,"Naming transmission",50,50,66,57,189,187,193.6,179.34,6.59999999999999,46.2833099579243,2,9,"Naming transmission","blue","blåturkis","Danish",187,57,50,"no","23","female","Dansk","no"
"299","seed havblå","kjo0","2",13,"1",5,"seed ocean blue","Danish","22","female","Dansk",8224,"Pure transmission",50,50,70,72,180,179,193.6,179.34,14.6,102.384291725105,1,2,"Pure transmission","blue","lys turqoise ","Danish",179,72,50,"no","22","female","Dansk","no"
"300","seed havblå","kkrw","2",7,"2",3,"seed ocean blue","Danish","22","female","Dansk",9964,"Naming transmission",50,50,48,45,183,183,193.6,179.34,10.6,74.3338008415147,0,3,"Naming transmission","blue","Blå","Danish",183,45,50,"no","22","female","Dansk","no"
"301","seed havblå","kvuz","4",5,"1",4,"seed ocean blue","Danish","21","female","dansk",19883,"Pure transmission",50,50,61,56,179,181,193.6,179.34,12.6,88.35904628331,2,5,"Pure transmission","blue","Blå","Danish",181,56,50,"no","21","female","dansk","no"
"302","seed havblå","ky33","4",4,"1",3,"seed ocean blue","Danish","22","female","Dansk",47392,"Pure transmission",50,50,55,61,179,179,193.6,179.34,14.6,102.384291725105,0,6,"Pure transmission","blue","turkis","Danish",179,61,50,"no","22","female","Dansk","no"
"303","seed havblå","l4jk","3",3,"2",6,"seed ocean blue","Danish","20","female","Dansk",18326,"Naming transmission",50,50,76,69,179,180,193.6,179.34,13.6,95.3716690042076,1,7,"Naming transmission","blue","turkis","Danish",180,69,50,"no","20","female","Dansk","no"
"304","seed havblå","l9ov","1",10,"2",3,"seed ocean blue","Danish","20","female","Dansk",41050,"Naming transmission",50,50,64,76,178,177,193.6,179.34,16.6,116.4095371669,1,12,"Naming transmission","blue","Klar lyseblå","Danish",177,76,50,"no","20","female","Dansk","no"
"305","seed havblå","lp4v","4",2,"1",4,"seed ocean blue","Danish","26","female","Dansk",49953,"Pure transmission",50,50,53,55,180,180,193.6,179.34,13.6,95.3716690042076,0,2,"Pure transmission","blue","Tyrkis","Danish",180,55,50,"no","26","female","Dansk","no"
"306","seed havblå","lqc6","4",12,"2",5,"seed ocean blue","Danish","23","female","dansk",22761,"Naming transmission",50,50,73,76,184,184,193.6,179.34,9.59999999999999,67.3211781206171,0,3,"Naming transmission","blue","cyan","Danish",184,76,50,"no","23","female","dansk","no"
"307","seed havblå","m0fk","2",7,"1",5,"seed ocean blue","Danish","24","female","Dansk",10383,"Pure transmission",50,50,53,53,180,180,193.6,179.34,13.6,95.3716690042076,0,0,"Pure transmission","blue","turkies","Danish",180,53,50,"no","24","female","Dansk","no"
"308","seed havblå","m2bv","4",4,"2",4,"seed ocean blue","Danish","26","female","Dansk",8664,"Naming transmission",50,50,64,53,184,188,193.6,179.34,5.59999999999999,39.2706872370266,4,11,"Naming transmission","blue","Blågrøn","Danish",188,53,50,"no","26","female","Dansk","no"
"309","seed havblå","m95k","0",2,"2",5,"seed ocean blue","Danish","34","female","Dansk",34826,"Naming transmission",50,50,29,29,185,180,193.6,179.34,13.6,95.3716690042076,5,0,"Naming transmission","blue","Eat me","Danish",180,29,50,"no","34","female","Dansk","no"
"310","seed havblå","mhfr","3",14,"1",3,"seed ocean blue","Danish","21","female","Dansk",10482,"Pure transmission",50,50,52,58,185,182,193.6,179.34,11.6,81.3464235624124,3,6,"Pure transmission","blue","turkisblå","Danish",182,58,50,"no","21","female","Dansk","no"
"311","seed havblå","mmt4","3",10,"2",6,"seed ocean blue","Danish","21","female","Dansk",15116,"Naming transmission",50,50,61,61,180,180,193.6,179.34,13.6,95.3716690042076,0,0,"Naming transmission","blue","turkis blå","Danish",180,61,50,"no","21","female","Dansk","no"
"312","seed havblå","n0n0","3",14,"2",5,"seed ocean blue","Danish","22","female","DanskEngelsk",11449,"Naming transmission",50,50,59,69,182,181,193.6,179.34,12.6,88.35904628331,1,10,"Naming transmission","blue","Tyrkis","Danish",181,69,50,"no","22","female","DanskEngelsk","no"
"313","seed havblå","na32","0",11,"2",5,"seed ocean blue","Danish","57","male","Dansk",17412,"Naming transmission",50,50,54,73,181,181,193.6,179.34,12.6,88.35904628331,0,19,"Naming transmission","blue","turkis","Danish",181,73,50,"no","57","male","Dansk","no"
"314","seed havblå","nnzw","2",14,"1",4,"seed ocean blue","Danish","22","female","Dansk",20875,"Pure transmission",50,50,72,70,179,180,193.6,179.34,13.6,95.3716690042076,1,2,"Pure transmission","blue","Cyan","Danish",180,70,50,"no","22","female","Dansk","no"
"315","seed havblå","nthf","2",13,"2",5,"seed ocean blue","Danish","24","male","Dansk",12865,"Naming transmission",50,50,86,73,183,184,193.6,179.34,9.59999999999999,67.3211781206171,1,13,"Naming transmission","blue","Turkis","Danish",184,73,50,"no","24","male","Dansk","no"
"316","seed havblå","nw85","5",0,"1",5,"seed ocean blue","Danish","25","female","Dansk",19211,"Pure transmission",50,50,60,64,179.34,179,193.6,179.34,14.6,102.384291725105,0.340000000000003,4,"Pure transmission","blue","turkis","Danish",179,64,50,"no","25","female","Dansk","no"
"317","seed havblå","o1qh","1",3,"2",6,"seed ocean blue","Danish","41","female","Dansk",14629,"Naming transmission",50,50,69,62,179,182,193.6,179.34,11.6,81.3464235624124,3,7,"Naming transmission","blue","Turkis","Danish",182,62,50,"no","41","female","Dansk","no"
"318","seed havblå","o3eh","0",13,"2",5,"seed ocean blue","Danish","25","male","Dansk",23400,"Naming transmission",50,50,51,57,188,189,193.6,179.34,4.59999999999999,32.258064516129,1,6,"Naming transmission","blue","Tyrkis","Danish",189,57,50,"no","25","male","Dansk","no"
"319","seed havblå","p6s3","3",12,"1",6,"seed ocean blue","Danish","24","female","Dansksomalisk",14084,"Pure transmission",50,50,48,60,186,186,193.6,179.34,7.59999999999999,53.2959326788219,0,12,"Pure transmission","blue","lyseblå","Danish",186,60,50,"no","24","female","Dansksomalisk","no"
"320","seed havblå","pwy0","1",11,"2",5,"seed ocean blue","Danish","21","male","dansk",10158,"Naming transmission",50,50,76,77,177,178,193.6,179.34,15.6,109.396914446003,1,1,"Naming transmission","blue","perleblå","Danish",178,77,50,"no","21","male","dansk","no"
"321","seed havblå","px2q","2",5,"1",6,"seed ocean blue","Danish","22","female","dansk",16015,"Pure transmission",50,50,60,56,180,179,193.6,179.34,14.6,102.384291725105,1,4,"Pure transmission","blue","lys blåturkis","Danish",179,56,50,"no","22","female","dansk","no"
"322","seed havblå","q135","2",3,"2",2,"seed ocean blue","Danish","21","male","Dansk",18112,"Naming transmission",50,50,55,66,180,183,193.6,179.34,10.6,74.3338008415147,3,11,"Naming transmission","blue","Turkisblå","Danish",183,66,50,"no","21","male","Dansk","no"
"323","seed havblå","qgmv","1",7,"1",6,"seed ocean blue","Danish","26","male","Dansk",10998,"Pure transmission",50,50,65,75,184,184,193.6,179.34,9.59999999999999,67.3211781206171,0,10,"Pure transmission","blue","Turkis","Danish",184,75,50,"no","26","male","Dansk","no"
"324","seed havblå","qmv3","0",4,"2",5,"seed ocean blue","Danish","25","female","dansk",24971,"Naming transmission",50,50,35,41,180,185,193.6,179.34,8.59999999999999,60.3085553997195,5,6,"Naming transmission","blue","petroleum","Danish",185,41,50,"no","25","female","dansk","no"
"325","seed havblå","qvhj","2",2,"2",4,"seed ocean blue","Danish","30","male","Danskfransk",10249,"Naming transmission",50,50,65,55,176,180,193.6,179.34,13.6,95.3716690042076,4,10,"Naming transmission","blue","Tyrkis","Danish",180,55,50,"no","30","male","Danskfransk","no"
"326","seed havblå","r6m7","3",11,"2",4,"seed ocean blue","Danish","35","male","dansk",18734,"Naming transmission",50,50,61,54,180,181,193.6,179.34,12.6,88.35904628331,1,7,"Naming transmission","green","tyrkis","Danish",181,54,50,"no","35","male","dansk","no"
"327","seed havblå","r8j7","4",5,"2",5,"seed ocean blue","Danish","22","female","Dansk",12403,"Naming transmission",50,50,53,55,188,184,193.6,179.34,9.59999999999999,67.3211781206171,4,2,"Naming transmission","blue","turkis","Danish",184,55,50,"no","22","female","Dansk","no"
"328","seed havblå","s7h6","5",1,"1",5,"seed ocean blue","Danish","27","female","Dansk",13558,"Pure transmission",50,50,64,73,179,185,193.6,179.34,8.59999999999999,60.3085553997195,6,9,"Pure transmission","blue","Turkis","Danish",185,73,50,"no","27","female","Dansk","no"
"329","seed havblå","sfda","3",1,"1",5,"seed ocean blue","Danish","26","female","Dansk",19260,"Pure transmission",50,50,85,72,184,183,193.6,179.34,10.6,74.3338008415147,1,13,"Pure transmission","blue","Turkis","Danish",183,72,50,"no","26","female","Dansk","no"
"330","seed havblå","sfry","3",13,"2",5,"seed ocean blue","Danish","20","female","Dansk",6370,"Naming transmission",50,50,65,59,182,182,193.6,179.34,11.6,81.3464235624124,0,6,"Naming transmission","blue","Turkis","Danish",182,59,50,"no","20","female","Dansk","no"
"331","seed havblå","sm07","3",0,"2",6,"seed ocean blue","Danish","22","male","Dansk",9139,"Naming transmission",50,50,60,69,179.34,180,193.6,179.34,13.6,95.3716690042076,0.659999999999997,9,"Naming transmission","blue","turkis","Danish",180,69,50,"no","22","male","Dansk","no"
"332","seed havblå","sqtn","4",10,"1",6,"seed ocean blue","Danish","24","female","Dansk",15985,"Pure transmission",50,50,66,71,179,191,193.6,179.34,2.59999999999999,18.2328190743338,12,5,"Pure transmission","blue","baby tyrkis","Danish",191,71,50,"no","24","female","Dansk","no"
"333","seed havblå","st8l","0",14,"1",3,"seed ocean blue","Danish","21","male","Dansk",30280,"Pure transmission",50,50,66,73,199,197,193.6,179.34,-3.40000000000001,-23.8429172510519,2,7,"Pure transmission","blue","lyseblå","Danish",197,73,50,"no","21","male","Dansk","no"
"334","seed havblå","thuf","3",5,"1",3,"seed ocean blue","Danish","26","male","Dansk",22838,"Pure transmission",50,50,28,41,180,181,193.6,179.34,12.6,88.35904628331,1,13,"Pure transmission","blue","blålig","Danish",181,41,50,"no","26","male","Dansk","no"
"335","seed havblå","tupe","0",0,"2",2,"seed ocean blue","Danish","27","female","Dansk",13527,"Naming transmission",50,50,60,30,179.34,186,193.6,179.34,7.59999999999999,53.2959326788219,6.66,30,"Naming transmission","blue","Lys havblå","Danish",186,30,50,"no","27","female","Dansk","no"
"336","seed havblå","tyuw","0",2,"1",6,"seed ocean blue","Danish","23","male","DanskogBosnisk",22346,"Pure transmission",50,50,52,60,180,182,193.6,179.34,11.6,81.3464235624124,2,8,"Pure transmission","blue","turkis","Danish",182,60,50,"no","23","male","DanskogBosnisk","no"
"337","seed havblå","u69f","3",2,"1",5,"seed ocean blue","Danish","25","male","Ungarsk",15558,"Pure transmission",50,50,72,59,183,182,193.6,179.34,11.6,81.3464235624124,1,13,"Pure transmission","blue","lyseblå","Danish",182,59,50,"no","25","male","Ungarsk","no"
"338","seed havblå","u8xc","1",10,"1",4,"seed ocean blue","Danish","48","female","dansk",27346,"Pure transmission",50,50,60,77,181,180,193.6,179.34,13.6,95.3716690042076,1,17,"Pure transmission","blue","turkis","Danish",180,77,50,"no","48","female","dansk","no"
"339","seed havblå","uex5","1",5,"2",6,"seed ocean blue","Danish","31","male","Dansk",16209,"Naming transmission",50,50,60,50,182,179,193.6,179.34,14.6,102.384291725105,3,10,"Naming transmission","blue","turkis","Danish",179,50,50,"no","31","male","Dansk","no"
"340","seed havblå","uf5t","0",6,"1",5,"seed ocean blue","Danish","22","male","dansk",32306,"Pure transmission",50,50,52,67,191,193,193.6,179.34,0.599999999999994,4.20757363253853,2,15,"Pure transmission","blue","Mørk himmelblå","Danish",193,67,50,"no","22","male","dansk","no"
